temperature,humidity,rainfall,region,season,crop
24.5,44.9,817.3,9,kharif,cotton
20.8,60.6,864.9,9,rabi,cotton
32.3,56.3,2190.1,1,rabi,wheat
27.3,75.1,869.5,9,summer,cotton
23.0,49.6,1233.9,5,summer,wheat
21.4,80.1,1653.7,12,rabi,rice
32.2,87.8,2125.5,1,kharif,wheat
28.5,45.8,373.8,14,kharif,millet
28.0,57.9,807.4,6,kharif,rice
28.7,73.4,1157.3,4,summer,wheat
23.5,51.9,895.4,10,kharif,millet
21.8,61.1,967.6,7,summer,pulses
22.3,44.6,1928.0,2,summer,fruits
20.4,50.4,2490.2,15,summer,spices
30.9,64.1,1731.4,1,kharif,maize
33.2,44.6,636.5,9,kharif,cotton
32.7,83.3,526.6,10,summer,pulses
27.8,89.5,1430.5,1,rabi,maize
23.0,45.8,1041.8,5,rabi,sugarcane
24.7,42.2,2999.5,12,rabi,spices
26.7,43.8,820.8,10,kharif,pulses
20.3,79.6,834.7,9,rabi,soybean
33.5,84.0,1292.6,1,summer,barley
26.1,59.4,2924.9,12,rabi,spices
34.6,42.6,715.2,6,summer,wheat
33.6,85.6,781.5,9,summer,cotton
29.9,51.4,2729.2,11,summer,coconut
32.2,48.6,1240.9,3,summer,rice
30.1,73.6,1452.2,3,summer,jute
30.5,49.8,1440.1,1,summer,maize
21.1,57.5,1811.8,11,rabi,coconut
32.0,87.7,1242.7,3,rabi,rice
32.3,47.7,2621.6,12,rabi,coconut
31.1,63.6,363.0,14,kharif,millet
31.0,63.9,778.6,10,summer,millet
27.8,65.5,824.8,4,summer,wheat
24.2,82.0,852.1,6,summer,wheat
32.4,41.0,822.2,6,kharif,mustard
27.7,50.7,722.1,7,rabi,rice
32.8,40.5,1087.0,4,kharif,wheat
29.8,67.0,185.6,14,rabi,millet
30.6,75.6,698.1,10,summer,millet
24.0,81.8,2542.5,11,summer,rice
24.0,49.8,933.4,6,rabi,mustard
25.1,62.0,592.7,13,kharif,groundnut
33.6,88.8,1069.0,9,kharif,soybean
21.6,44.1,2875.7,12,summer,rice
31.4,64.1,948.6,9,rabi,soybean
33.1,82.1,287.4,14,rabi,millet
23.5,54.5,934.7,6,rabi,mustard
26.9,81.7,1237.0,5,rabi,sugarcane
31.1,60.9,2211.7,11,rabi,coconut
33.7,79.3,1789.2,2,rabi,tea
26.7,47.3,731.8,8,kharif,millet
25.0,84.8,977.1,4,rabi,rice
28.3,73.2,2659.4,11,kharif,rice
22.8,66.0,3322.7,15,kharif,coconut
34.4,53.7,555.7,10,summer,millet
28.3,56.9,749.7,10,summer,pulses
21.5,51.6,1107.8,7,summer,rice
21.0,89.2,2177.5,12,summer,coconut
34.0,45.6,1454.0,5,kharif,wheat
34.5,84.1,125.9,14,kharif,millet
21.1,71.5,1040.5,9,summer,soybean
25.7,73.5,1634.2,2,rabi,maize
32.5,68.9,427.8,13,rabi,cotton
29.7,46.0,3451.7,15,kharif,coconut
20.1,49.7,544.3,10,kharif,pulses
30.7,70.8,738.2,13,summer,cotton
23.5,87.5,641.4,13,kharif,cotton
29.1,63.0,2198.4,11,rabi,coconut
32.1,63.8,919.9,8,summer,millet
33.1,57.2,1015.2,4,kharif,wheat
20.6,55.5,623.2,10,summer,pulses
21.4,48.9,608.8,10,kharif,groundnut
28.5,56.0,714.1,6,summer,rice
27.8,59.1,867.7,9,summer,cotton
32.2,69.4,1174.5,4,rabi,wheat
28.5,48.7,2717.9,11,summer,rice
28.8,48.1,901.2,3,kharif,rice
26.5,79.9,1129.7,8,summer,millet
33.1,70.5,2004.7,15,summer,coconut
26.8,49.3,1146.7,4,kharif,wheat
22.7,80.6,1191.6,5,summer,sugarcane
25.0,51.3,1085.6,7,kharif,pulses
34.5,79.4,2625.5,15,rabi,spices
31.2,81.1,1256.7,1,rabi,maize
20.8,44.3,140.8,14,rabi,cumin
22.1,46.1,799.5,10,kharif,millet
25.7,47.1,944.4,4,rabi,rice
30.1,52.4,2882.1,12,rabi,coconut
24.1,81.7,1883.9,2,rabi,fruits
30.5,74.5,962.7,3,summer,rice
33.6,82.7,1981.4,12,kharif,rice
22.5,76.0,925.1,5,rabi,sugarcane
34.4,52.7,862.7,5,rabi,sugarcane
21.4,70.4,851.9,8,summer,millet
21.0,79.3,166.3,14,kharif,cumin
24.8,53.0,671.3,13,summer,groundnut
21.7,46.9,619.9,10,rabi,millet
22.1,57.1,998.0,5,kharif,sugarcane
26.7,46.0,2288.5,2,kharif,tea
20.4,78.4,1261.3,5,kharif,sugarcane
24.0,72.8,1893.7,1,kharif,maize
30.2,83.4,1201.7,1,summer,maize
34.5,43.5,1427.4,4,summer,rice
32.4,43.4,930.8,3,kharif,jute
27.2,85.1,633.4,8,rabi,pulses
23.4,71.0,2479.0,2,rabi,tea
26.0,57.9,848.2,8,rabi,millet
25.0,84.6,1188.5,9,kharif,cotton
28.3,69.1,1819.0,2,rabi,fruits
34.3,73.3,800.2,9,summer,soybean
29.2,52.2,3158.2,15,kharif,coconut
32.1,47.6,401.0,13,rabi,cotton
26.5,84.1,1465.0,3,rabi,jute
34.1,55.8,2688.8,11,rabi,rice
28.9,58.5,2806.2,12,kharif,spices
33.4,44.5,706.3,13,rabi,groundnut
33.1,42.8,829.8,10,kharif,millet
24.0,57.1,1132.3,9,summer,soybean
26.5,70.2,985.0,7,rabi,rice
25.1,52.3,790.4,13,rabi,groundnut
34.8,40.4,787.2,9,kharif,soybean
32.6,45.0,1005.4,9,rabi,soybean
22.7,71.2,2316.8,2,rabi,tea
23.2,52.9,1798.1,11,rabi,coconut
22.2,49.7,1729.2,11,summer,rice
30.4,42.5,796.3,13,rabi,groundnut
32.2,61.3,1425.6,5,rabi,sugarcane
31.9,59.3,401.3,13,rabi,cotton
24.9,46.5,802.8,3,kharif,jute
29.0,72.3,955.8,7,kharif,maize
26.4,59.1,1022.5,3,summer,jute
29.1,82.2,925.7,5,kharif,wheat
20.6,73.1,221.0,14,summer,millet
20.1,87.3,972.2,9,rabi,soybean
25.6,82.7,957.1,8,rabi,pulses
27.7,60.0,703.8,10,kharif,groundnut
27.9,81.4,929.8,5,summer,sugarcane
29.3,49.0,570.1,10,kharif,groundnut
25.0,42.0,2008.7,12,kharif,rice
24.5,48.7,546.0,13,rabi,cotton
24.8,79.3,101.8,14,kharif,cumin
25.8,55.3,799.8,10,summer,groundnut
26.3,49.0,1080.7,3,rabi,rice
28.8,87.7,2319.5,1,kharif,barley
27.9,80.8,878.7,4,summer,wheat
22.8,77.7,983.5,4,summer,wheat
31.9,46.1,1086.4,8,kharif,millet
32.3,60.1,589.4,13,rabi,cotton
29.6,52.7,937.6,4,kharif,wheat
28.7,65.7,1332.6,2,rabi,tea
20.7,68.4,248.3,14,summer,cumin
29.7,59.2,421.6,13,kharif,cotton
22.1,77.2,1536.8,12,rabi,coconut
29.7,51.4,1709.2,12,kharif,spices
34.4,46.1,2359.0,1,kharif,maize
25.1,48.5,2303.9,11,summer,coconut
24.6,72.4,2765.9,11,rabi,coconut
23.0,51.8,1411.4,1,summer,potato
23.4,45.3,790.2,9,summer,soybean
24.7,47.9,562.3,10,kharif,pulses
25.5,71.6,1347.6,3,summer,rice
33.7,83.1,2059.6,15,kharif,coconut
30.0,47.3,1196.7,5,rabi,wheat
22.2,56.2,1317.0,3,rabi,rice
33.1,57.1,1314.2,4,kharif,wheat
27.3,81.7,1925.5,11,kharif,coconut
29.7,80.9,2507.5,12,kharif,spices
34.9,87.9,1417.9,4,summer,rice
31.2,53.1,1029.2,8,kharif,pulses
24.6,88.4,2453.0,2,summer,maize
27.1,78.8,956.5,6,rabi,rice
34.3,69.7,2050.8,15,kharif,coconut
31.9,66.1,1160.9,8,kharif,millet
28.1,73.5,2463.7,12,kharif,coconut
25.5,72.5,1364.8,2,kharif,rice
22.5,65.2,1384.5,4,rabi,rice
34.4,73.0,1173.9,4,rabi,wheat
34.7,82.9,671.0,8,kharif,millet
29.7,62.1,849.0,6,summer,rice
34.4,72.1,626.4,7,kharif,pulses
34.3,48.1,889.2,6,rabi,mustard
27.0,73.8,692.1,13,summer,cotton
22.5,71.0,2511.5,15,summer,spices
30.3,53.1,125.1,14,summer,cumin
34.7,47.7,883.2,9,summer,cotton
30.7,87.3,2993.7,12,summer,coconut
30.2,83.0,987.2,7,summer,rice
21.3,79.5,1192.1,3,kharif,jute
25.1,88.9,2564.4,15,kharif,coconut
25.0,62.6,1750.1,12,kharif,spices
33.0,52.0,1212.0,5,rabi,wheat
21.1,50.1,770.9,10,summer,millet
22.1,61.3,2296.2,15,summer,spices
34.5,56.9,1625.1,2,summer,rice
29.1,66.1,705.8,13,summer,groundnut
23.1,56.1,895.0,7,kharif,rice
20.6,51.8,1007.5,9,summer,soybean
24.2,45.8,2830.1,15,summer,spices
27.9,65.9,1244.0,5,summer,wheat
24.7,58.1,1017.0,5,kharif,wheat
27.1,56.4,859.2,10,kharif,pulses
31.3,79.8,952.2,9,summer,cotton
22.0,67.5,717.7,13,kharif,cotton
23.0,80.3,559.0,6,kharif,rice
33.5,61.5,1998.1,1,rabi,maize
27.9,46.6,1485.8,3,kharif,jute
27.9,87.1,1078.4,3,rabi,rice
22.4,60.5,2209.0,1,summer,potato
23.3,69.8,1335.3,4,kharif,rice
23.8,75.0,1426.3,4,summer,wheat
34.7,80.4,976.4,4,summer,rice
24.8,68.7,1369.2,4,kharif,wheat
29.2,72.2,2534.2,12,summer,coconut
25.1,85.1,182.5,14,kharif,millet
32.7,48.4,1975.6,1,kharif,maize
34.7,43.6,717.7,10,kharif,groundnut
34.0,54.9,237.3,14,summer,millet
28.6,76.0,2257.2,2,kharif,maize
34.2,89.2,794.8,13,kharif,groundnut
22.8,49.8,764.9,10,summer,groundnut
28.9,44.1,1216.7,1,rabi,potato
27.9,41.4,1697.9,11,rabi,coconut
32.2,62.8,780.2,9,kharif,soybean
21.1,86.5,1053.8,7,kharif,rice
26.7,59.3,261.0,14,rabi,cumin
23.0,57.5,2748.8,15,summer,coconut
32.9,54.5,793.1,13,kharif,groundnut
21.9,73.5,916.5,8,rabi,pulses
30.3,70.3,3059.0,15,rabi,coconut
31.4,87.5,362.5,14,kharif,cumin
25.0,87.7,2943.1,15,kharif,coconut
27.2,51.6,1798.6,11,summer,rice
22.2,41.6,953.4,7,rabi,pulses
27.5,46.8,1166.5,7,summer,maize
24.8,66.9,2052.7,15,summer,coconut
20.6,88.2,1333.7,2,summer,tea
33.0,66.6,707.8,10,summer,groundnut
23.4,74.6,877.1,5,rabi,wheat
27.3,82.4,190.8,14,summer,millet
28.3,69.0,747.4,13,summer,cotton
30.3,78.0,880.7,3,summer,rice
21.4,68.8,430.7,13,summer,cotton
25.2,88.2,3019.5,15,rabi,spices
29.7,50.9,1676.7,1,rabi,maize
31.1,83.6,2349.3,2,kharif,maize
20.3,68.4,1641.3,11,summer,rice
34.8,85.4,1024.3,9,rabi,soybean
34.3,70.6,1872.1,1,summer,maize
24.9,62.4,1192.6,3,kharif,rice
34.4,63.5,1451.9,4,rabi,wheat
20.9,79.5,1695.7,1,rabi,potato
20.1,87.2,208.8,14,rabi,cumin
31.1,58.8,1345.1,3,kharif,rice
20.7,78.1,748.0,8,summer,millet
24.6,76.7,1050.6,9,rabi,soybean
30.5,74.7,1204.6,4,kharif,rice
27.3,56.5,1642.0,2,summer,tea
22.6,87.6,676.8,10,kharif,groundnut
22.7,61.8,758.2,9,kharif,soybean
29.7,59.1,913.4,6,kharif,wheat
20.5,46.3,115.2,14,rabi,millet
24.0,89.0,2170.2,11,kharif,rice
30.5,87.2,786.2,7,summer,rice
26.6,81.8,901.8,7,rabi,pulses
27.6,65.9,654.1,10,summer,pulses
21.1,55.6,2921.5,12,kharif,spices
26.2,55.5,659.7,10,kharif,groundnut
33.2,42.0,812.2,8,summer,millet
34.8,85.8,657.7,7,rabi,maize
32.5,64.6,1143.4,8,rabi,pulses
27.3,74.2,2887.4,11,kharif,rice
32.0,71.4,863.2,8,rabi,pulses
22.4,45.1,1219.3,3,rabi,jute
27.9,60.3,807.5,9,rabi,soybean
26.0,62.7,826.9,7,kharif,maize
23.5,77.6,2960.9,11,summer,rice
30.2,50.1,427.0,13,summer,groundnut
30.1,57.8,1518.3,11,summer,coconut
21.7,48.0,845.6,4,rabi,wheat
24.1,77.9,1527.5,2,rabi,rice
30.9,72.1,765.5,10,summer,groundnut
25.7,50.2,1181.8,9,rabi,cotton
26.5,45.2,980.5,3,rabi,rice
20.5,40.4,1300.4,5,rabi,wheat
26.5,73.5,601.7,9,rabi,cotton
24.9,88.7,869.6,9,summer,cotton
22.3,46.6,2042.5,12,summer,coconut
30.8,82.5,722.7,10,summer,millet
29.8,65.0,2459.7,15,rabi,coconut
25.9,49.8,727.0,13,rabi,groundnut
24.8,49.1,312.6,14,summer,millet
24.7,83.3,1737.4,2,kharif,tea
22.7,43.2,456.0,13,kharif,cotton
32.3,55.7,1100.3,3,kharif,jute
29.7,52.8,1038.3,3,summer,jute
27.9,60.0,690.4,8,rabi,millet
32.1,75.0,268.2,14,summer,cumin
21.0,59.1,1371.8,4,kharif,wheat
33.4,45.5,838.5,10,summer,millet
21.1,83.1,610.7,13,summer,cotton
26.9,83.8,1269.5,2,summer,fruits
27.3,86.8,1577.9,1,summer,maize
33.0,68.5,189.2,14,kharif,millet
25.3,49.0,1254.9,5,kharif,sugarcane
23.9,45.5,762.5,13,kharif,groundnut
20.6,83.3,1486.0,5,kharif,wheat
27.5,79.1,1376.5,4,rabi,rice
27.6,44.8,722.1,13,kharif,groundnut
26.6,79.7,798.7,13,rabi,groundnut
21.8,49.9,869.2,8,kharif,pulses
30.4,67.4,2425.0,15,summer,coconut
29.5,69.2,1671.2,12,rabi,spices
31.6,57.2,778.4,6,kharif,mustard
23.7,75.3,1487.8,3,summer,rice
22.3,44.6,1346.4,5,summer,wheat
23.9,79.2,717.3,7,rabi,rice
31.6,58.6,1780.8,1,rabi,wheat
23.5,53.5,631.0,9,summer,soybean
32.3,76.5,1209.0,3,rabi,rice
26.0,47.8,1970.3,2,kharif,fruits
23.2,45.9,2263.9,12,summer,spices
23.4,68.6,941.7,6,kharif,wheat
27.1,86.9,647.9,6,rabi,wheat
33.5,66.4,1716.9,1,summer,potato
34.3,42.7,221.9,14,summer,cumin
33.8,79.6,727.0,10,kharif,groundnut
25.0,62.4,1775.1,1,rabi,wheat
26.8,40.7,896.1,5,rabi,wheat
25.5,43.7,2134.2,1,kharif,wheat
31.6,45.6,599.7,13,rabi,groundnut
34.1,54.5,2775.3,15,kharif,coconut
20.4,74.8,1690.9,12,rabi,spices
34.3,56.7,985.6,3,summer,rice
32.7,54.5,194.8,14,rabi,millet
21.0,64.0,324.8,14,kharif,millet
28.5,59.6,1305.5,3,summer,jute
24.2,81.9,965.2,4,rabi,wheat
22.5,53.7,1357.4,5,kharif,wheat
29.8,62.2,306.3,14,summer,millet
26.0,76.4,2073.4,11,kharif,coconut
23.3,48.9,1843.2,2,kharif,maize
34.9,40.9,850.7,9,rabi,cotton
26.8,42.3,2545.1,12,kharif,spices
27.3,76.6,322.8,14,rabi,millet
26.4,50.8,662.7,10,kharif,groundnut
29.1,75.7,915.3,6,kharif,wheat
22.6,58.9,1688.7,12,rabi,rice
29.7,60.0,101.0,14,summer,millet
31.9,57.3,1375.7,4,rabi,rice
26.1,59.5,885.8,4,rabi,wheat
31.1,66.7,934.0,6,rabi,mustard
23.8,77.3,704.7,7,rabi,rice
27.5,40.2,851.2,7,kharif,rice
24.8,70.2,889.3,7,kharif,pulses
31.9,70.2,1219.3,1,summer,barley
22.3,59.9,746.8,6,kharif,wheat
32.8,56.4,1529.9,1,summer,maize
32.3,53.2,2763.1,11,summer,coconut
28.0,71.8,615.4,8,rabi,pulses
31.8,45.3,1834.1,1,summer,wheat
26.1,74.5,892.9,7,summer,rice
33.6,90.0,719.0,8,summer,millet
24.6,73.6,1323.9,5,summer,sugarcane
26.1,42.9,1073.4,3,rabi,jute
34.2,74.1,651.7,7,kharif,maize
34.6,64.6,2102.8,12,summer,spices
29.8,57.7,275.5,14,rabi,cumin
26.7,64.4,578.1,10,kharif,groundnut
24.8,71.3,649.4,6,kharif,wheat
27.2,49.6,1153.3,5,rabi,wheat
33.3,88.5,2928.2,15,kharif,coconut
21.6,56.7,2347.9,2,rabi,fruits
25.1,40.3,616.9,10,summer,millet
32.5,50.6,1042.1,4,kharif,wheat
20.6,86.1,1375.7,4,rabi,rice
29.2,57.7,2134.2,12,summer,rice
23.5,56.4,540.1,10,kharif,pulses
26.8,87.6,2874.6,11,rabi,coconut
32.8,77.6,1344.7,5,kharif,wheat
30.7,48.8,813.6,5,kharif,wheat
25.4,53.9,2228.7,15,summer,coconut
33.4,64.1,873.5,10,kharif,pulses
31.1,68.2,1075.0,3,kharif,jute
20.8,88.0,810.4,6,summer,rice
30.6,45.7,665.6,9,summer,soybean
27.3,84.2,226.3,14,kharif,cumin
20.3,57.4,606.3,13,kharif,groundnut
33.8,44.1,981.0,8,kharif,pulses
34.0,77.4,337.7,14,kharif,cumin
32.2,80.8,1481.7,1,summer,barley
26.7,44.8,1436.1,5,rabi,wheat
28.5,46.2,1142.9,8,rabi,pulses
29.7,74.7,797.9,8,summer,millet
23.7,83.8,2716.2,12,summer,coconut
34.1,40.3,1169.0,9,rabi,cotton
34.7,52.7,2569.2,12,summer,coconut
23.8,51.8,2324.2,1,rabi,potato
20.2,65.3,921.2,7,summer,maize
24.6,82.7,1216.3,5,rabi,wheat
33.7,76.3,2446.3,1,rabi,potato
34.4,71.5,2385.5,15,kharif,coconut
22.1,56.0,264.3,14,kharif,cumin
21.7,79.9,1495.6,4,kharif,wheat
28.5,43.8,1581.2,1,kharif,potato
20.6,56.6,646.7,6,kharif,rice
23.3,44.0,707.2,10,summer,groundnut
20.8,63.5,783.4,6,rabi,mustard
25.8,72.7,1209.7,5,summer,sugarcane
29.7,70.3,1740.0,12,summer,rice
28.4,56.0,2379.1,2,rabi,maize
23.4,75.0,699.2,7,summer,pulses
32.3,54.2,1610.4,2,kharif,tea
31.3,72.9,593.2,6,kharif,wheat
31.4,73.7,1879.0,12,rabi,rice
33.5,77.0,1646.9,12,rabi,rice
31.9,51.4,600.2,13,summer,groundnut
29.3,69.0,917.8,6,summer,wheat
26.0,64.8,1561.1,11,rabi,rice
20.1,66.1,901.3,5,summer,sugarcane
25.7,55.0,1402.4,2,kharif,tea
29.1,40.9,936.4,6,summer,rice
34.7,62.3,2257.5,12,summer,coconut
28.1,48.9,960.6,6,kharif,rice
33.1,73.1,821.6,3,summer,rice
30.7,58.5,2250.2,2,rabi,fruits
33.9,72.5,338.9,14,summer,cumin
31.7,54.9,706.4,8,kharif,millet
31.8,67.6,1677.7,2,kharif,tea
22.3,59.5,3031.1,15,kharif,coconut
22.5,73.7,996.7,5,summer,wheat
24.8,46.4,835.4,6,summer,rice
31.1,80.7,127.9,14,rabi,cumin
34.2,78.9,772.1,8,summer,pulses
27.3,81.9,1800.3,12,summer,rice
28.9,70.0,1663.1,12,summer,coconut
32.3,57.6,2868.7,12,kharif,spices
26.4,63.2,631.0,6,rabi,rice
21.8,88.3,272.2,14,rabi,millet
31.3,89.7,888.8,5,rabi,sugarcane
21.1,43.7,1180.7,7,kharif,maize
26.9,78.7,257.8,14,summer,millet
31.3,64.9,703.0,10,rabi,pulses
26.5,88.7,884.8,10,rabi,millet
30.7,59.8,342.9,14,kharif,cumin
32.0,79.5,2631.9,15,kharif,coconut
28.1,86.5,1023.7,3,rabi,jute
24.6,64.4,2646.4,11,summer,coconut
26.7,65.7,483.5,13,rabi,groundnut
23.1,85.1,2903.0,15,rabi,spices
20.9,70.6,921.0,4,summer,rice
21.6,66.9,1877.8,12,kharif,coconut
28.4,46.7,2876.7,15,summer,coconut
23.3,62.2,1054.7,8,kharif,millet
27.5,89.4,2558.6,15,summer,spices
22.1,85.5,119.3,14,kharif,millet
21.6,84.4,2544.8,11,kharif,rice
21.8,86.6,1210.8,4,rabi,rice
29.5,42.2,1169.2,9,rabi,cotton
20.1,45.0,160.3,14,kharif,cumin
20.8,49.2,829.6,4,summer,rice
24.5,53.0,1250.8,5,kharif,sugarcane
29.6,84.6,1138.3,3,kharif,jute
33.0,46.0,753.5,6,rabi,rice
29.8,41.2,2110.5,15,rabi,coconut
28.6,67.5,341.7,14,rabi,millet
26.5,45.3,1104.8,4,kharif,rice
21.3,68.5,1440.2,5,rabi,wheat
29.5,88.7,1114.1,5,summer,wheat
27.8,66.2,2358.7,15,summer,coconut
29.3,87.4,424.1,13,kharif,cotton
23.0,84.6,1465.3,2,summer,fruits
28.8,43.7,239.1,14,summer,cumin
29.4,71.5,1707.8,1,rabi,potato
31.5,63.2,479.8,13,rabi,groundnut
33.4,60.0,589.4,13,kharif,cotton
23.4,72.3,1653.3,2,kharif,rice
29.1,80.8,858.3,5,rabi,wheat
25.7,45.1,864.1,8,summer,pulses
24.4,55.4,2871.7,15,summer,spices
32.1,79.7,2477.0,11,rabi,rice
28.0,53.0,2458.0,12,kharif,rice
25.8,85.5,773.6,7,kharif,rice
20.6,85.9,1511.1,1,kharif,maize
31.9,68.2,1359.2,5,kharif,sugarcane
30.0,78.9,2374.4,2,rabi,fruits
23.3,59.2,673.1,6,summer,rice
33.1,64.3,615.9,9,kharif,cotton
20.7,69.4,549.2,10,kharif,groundnut
24.3,66.9,770.1,13,rabi,cotton
33.5,59.5,238.9,14,kharif,cumin
20.3,56.9,835.4,10,kharif,groundnut
28.2,56.9,1165.2,4,summer,rice
31.3,50.8,773.5,7,rabi,rice
22.7,63.9,866.8,3,kharif,jute
32.2,50.2,2005.2,11,kharif,rice
22.6,77.9,1543.6,12,rabi,spices
21.1,73.1,629.4,7,summer,maize
32.6,84.4,1873.8,1,kharif,maize
26.3,83.4,2261.8,11,kharif,rice
31.7,74.6,1201.4,2,rabi,rice
20.5,42.2,523.2,13,rabi,groundnut
21.2,58.7,3297.8,15,rabi,coconut
26.6,43.7,804.2,7,rabi,maize
31.7,75.9,2470.8,15,summer,spices
29.0,49.0,2465.6,12,kharif,spices
22.4,64.4,2139.7,11,kharif,rice
23.6,76.8,993.3,7,rabi,maize
33.3,53.2,947.5,6,summer,wheat
21.1,47.1,1336.3,2,rabi,tea
21.0,66.6,2939.5,12,kharif,coconut
29.2,70.8,919.7,4,kharif,wheat
30.8,47.4,915.8,5,summer,wheat
23.1,45.5,585.9,6,rabi,rice
35.0,41.8,2296.6,1,summer,potato
34.8,70.3,765.8,10,kharif,millet
31.8,88.3,924.3,5,rabi,sugarcane
23.4,89.5,1892.2,1,kharif,maize
22.2,43.3,1446.3,5,summer,wheat
25.0,82.7,2076.6,2,summer,rice
20.1,78.7,1288.6,1,summer,barley
27.4,67.1,574.3,13,summer,cotton
21.5,88.0,2258.4,2,rabi,rice
30.4,69.8,1990.9,11,kharif,coconut
23.6,45.6,1408.9,4,kharif,rice
31.9,88.0,1056.3,7,rabi,rice
27.6,40.8,2321.9,12,rabi,spices
24.6,84.7,606.9,9,kharif,soybean
29.2,82.3,1489.5,5,summer,sugarcane
21.0,48.4,1119.0,3,rabi,rice
24.2,53.1,1792.0,11,rabi,rice
26.5,47.5,735.6,8,summer,millet
20.7,77.9,904.5,5,kharif,wheat
33.0,83.1,385.8,14,summer,cumin
28.1,41.8,2057.5,12,summer,coconut
25.5,62.4,747.5,7,summer,maize
23.4,74.1,1186.6,8,summer,pulses
30.1,86.4,2128.7,11,rabi,rice
28.0,83.0,707.4,8,rabi,pulses
21.3,85.3,2533.4,12,kharif,spices
28.0,71.7,826.1,9,summer,cotton
34.6,67.5,366.1,14,kharif,cumin
23.0,76.8,2335.7,1,kharif,barley
33.9,64.0,1478.5,2,rabi,maize
28.6,77.2,1210.5,3,rabi,rice
31.7,51.8,962.8,7,kharif,maize
26.2,42.5,771.5,10,summer,pulses
32.9,48.2,824.3,10,rabi,pulses
34.0,69.8,2472.2,1,kharif,wheat
26.1,41.1,1599.1,2,kharif,fruits
34.1,40.8,2160.2,2,summer,tea
28.9,73.5,1406.2,3,kharif,jute
24.7,47.8,1396.7,4,summer,rice
29.3,46.6,694.3,9,kharif,cotton
25.0,60.6,906.3,8,summer,pulses
24.8,81.9,924.7,3,kharif,rice
23.7,89.7,2745.9,12,kharif,coconut
29.5,40.3,3415.0,15,rabi,spices
22.2,58.8,1208.4,1,summer,barley
21.1,59.6,1058.3,4,rabi,rice
25.2,42.7,2269.8,11,summer,coconut
21.6,76.3,2897.3,12,kharif,spices
29.2,65.9,1413.4,3,kharif,jute
33.7,48.5,987.6,9,summer,soybean
23.3,55.0,1772.6,12,summer,coconut
27.7,63.2,834.1,7,summer,maize
20.6,83.0,1753.0,1,kharif,wheat
33.6,42.4,633.8,8,rabi,pulses
26.5,44.8,1236.2,1,summer,wheat
34.1,46.4,2812.4,15,rabi,coconut
30.2,80.8,822.4,10,rabi,groundnut
27.1,66.1,1968.1,2,summer,tea
26.1,53.7,1613.4,11,summer,rice
31.3,88.8,905.4,7,kharif,rice
21.9,69.5,1705.7,12,rabi,coconut
20.6,78.1,904.8,3,rabi,rice
31.4,52.1,748.6,6,kharif,mustard
23.9,84.1,528.1,10,summer,groundnut
26.5,84.0,3004.6,15,kharif,coconut
30.2,50.8,601.1,10,rabi,pulses
26.7,73.4,642.2,13,summer,groundnut
27.9,65.9,661.7,8,kharif,millet
34.1,77.3,200.8,14,summer,cumin
22.0,89.9,1144.4,7,summer,pulses
24.0,77.0,808.0,8,summer,millet
27.2,81.0,3475.3,15,summer,spices
23.7,72.5,2395.5,2,rabi,rice
33.9,80.0,656.7,6,rabi,wheat
21.1,86.7,1844.8,2,summer,fruits
34.9,54.2,1567.2,1,kharif,maize
20.6,45.0,637.4,13,summer,cotton
29.2,84.8,436.1,13,rabi,cotton
28.1,53.0,1662.6,1,kharif,wheat
25.4,65.4,702.0,6,rabi,rice
25.1,53.8,638.0,7,summer,pulses
28.5,70.4,501.1,10,summer,pulses
24.5,46.9,2031.0,12,summer,spices
25.8,84.8,2188.5,2,summer,tea
29.3,63.7,1631.9,12,kharif,rice
24.9,45.4,693.4,7,kharif,pulses
24.1,67.3,508.6,13,kharif,groundnut
28.4,74.5,1792.5,2,kharif,fruits
25.4,70.4,1340.2,4,kharif,rice
22.6,49.6,760.9,8,summer,pulses
33.2,67.4,1168.8,3,summer,jute
28.2,77.8,2281.8,12,kharif,coconut
25.1,74.0,526.3,13,summer,groundnut
32.4,71.4,188.7,14,rabi,cumin
34.2,54.5,2664.1,15,rabi,coconut
26.3,51.7,1819.8,1,rabi,maize
34.3,72.7,1517.6,1,summer,potato
27.1,72.2,1852.2,11,kharif,rice
23.9,54.1,458.7,13,summer,cotton
21.3,41.9,2210.2,12,rabi,rice
27.9,41.5,794.6,10,kharif,groundnut
27.4,48.5,3031.3,15,rabi,spices
32.8,77.9,1169.9,8,kharif,millet
30.0,51.6,1149.8,9,kharif,soybean
23.3,63.5,1931.5,1,kharif,maize
24.2,89.2,141.8,14,kharif,cumin
29.5,47.8,838.1,10,summer,millet
33.0,51.8,659.9,10,summer,pulses
32.9,44.8,812.0,10,rabi,millet
20.6,68.1,2002.4,1,kharif,potato
33.1,75.6,268.1,14,kharif,cumin
21.0,89.7,819.7,7,rabi,rice
27.4,46.5,1008.8,8,rabi,millet
23.2,59.5,973.1,8,kharif,pulses
22.3,86.2,820.2,4,kharif,wheat
27.8,55.3,1159.0,9,kharif,soybean
34.7,66.3,452.3,13,rabi,cotton
25.1,78.2,780.2,13,rabi,groundnut
26.2,60.2,637.4,13,rabi,groundnut
27.3,46.8,1684.8,2,rabi,tea
33.6,80.1,1791.7,1,kharif,wheat
20.8,50.0,1026.5,3,kharif,jute
29.2,47.2,2509.7,15,kharif,coconut
